,hospital_beds_per_thousand,date,location,cty_id
24455,0.53,2020-03-31,India,92
24456,0.53,2020-04-01,India,92
24457,0.53,2020-04-02,India,92
24458,0.53,2020-04-03,India,92
24459,0.53,2020-04-04,India,92
24460,0.53,2020-04-05,India,92
24461,0.53,2020-04-06,India,92
24462,0.53,2020-04-07,India,92
24463,0.53,2020-04-08,India,92
24464,0.53,2020-04-09,India,92
24465,0.53,2020-04-10,India,92
24466,0.53,2020-04-11,India,92
24467,0.53,2020-04-12,India,92
24468,0.53,2020-04-13,India,92
24469,0.53,2020-04-14,India,92
24470,0.53,2020-04-15,India,92
24471,0.53,2020-04-16,India,92
24472,0.53,2020-04-17,India,92
24473,0.53,2020-04-18,India,92
24474,0.53,2020-04-19,India,92
24475,0.53,2020-04-20,India,92
24476,0.53,2020-04-21,India,92
24477,0.53,2020-04-22,India,92
24478,0.53,2020-04-23,India,92
24479,0.53,2020-04-24,India,92
24480,0.53,2020-04-25,India,92
24481,0.53,2020-04-26,India,92
24482,0.53,2020-04-27,India,92
24483,0.53,2020-04-28,India,92
24484,0.53,2020-04-29,India,92
24485,0.53,2020-04-30,India,92
24486,0.53,2020-05-01,India,92
24487,0.53,2020-05-02,India,92
24488,0.53,2020-05-03,India,92
24489,0.53,2020-05-04,India,92
24490,0.53,2020-05-05,India,92
24491,0.53,2020-05-06,India,92
24492,0.53,2020-05-07,India,92
24493,0.53,2020-05-08,India,92
24494,0.53,2020-05-09,India,92
24495,0.53,2020-05-10,India,92
24496,0.53,2020-05-11,India,92
24497,0.53,2020-05-12,India,92
24498,0.53,2020-05-13,India,92
24499,0.53,2020-05-14,India,92
24500,0.53,2020-05-15,India,92
24501,0.53,2020-05-16,India,92
24502,0.53,2020-05-17,India,92
24503,0.53,2020-05-18,India,92
24504,0.53,2020-05-19,India,92
24505,0.53,2020-05-20,India,92
24506,0.53,2020-05-21,India,92
24507,0.53,2020-05-22,India,92
24508,0.53,2020-05-23,India,92
24509,0.53,2020-05-24,India,92
24510,0.53,2020-05-25,India,92
24511,0.53,2020-05-26,India,92
24512,0.53,2020-05-27,India,92
24513,0.53,2020-05-28,India,92
24514,0.53,2020-05-29,India,92
24515,0.53,2020-05-30,India,92
24516,0.53,2020-05-31,India,92
24517,0.53,2020-06-01,India,92
24518,0.53,2020-06-02,India,92
24519,0.53,2020-06-03,India,92
24520,0.53,2020-06-04,India,92
24521,0.53,2020-06-05,India,92
24522,0.53,2020-06-06,India,92
24523,0.53,2020-06-07,India,92
24524,0.53,2020-06-08,India,92
24525,0.53,2020-06-09,India,92
24526,0.53,2020-06-10,India,92
24527,0.53,2020-06-11,India,92
24528,0.53,2020-06-12,India,92
24529,0.53,2020-06-13,India,92
24530,0.53,2020-06-14,India,92
24531,0.53,2020-06-15,India,92
24532,0.53,2020-06-16,India,92
24533,0.53,2020-06-17,India,92
24534,0.53,2020-06-18,India,92
24535,0.53,2020-06-19,India,92
24536,0.53,2020-06-20,India,92
24537,0.53,2020-06-21,India,92
24538,0.53,2020-06-22,India,92
24539,0.53,2020-06-23,India,92
24540,0.53,2020-06-24,India,92
24541,0.53,2020-06-25,India,92
24542,0.53,2020-06-26,India,92
24543,0.53,2020-06-27,India,92
24544,0.53,2020-06-28,India,92
24545,0.53,2020-06-29,India,92
24546,0.53,2020-06-30,India,92
24547,0.53,2020-07-01,India,92
24548,0.53,2020-07-02,India,92
24549,0.53,2020-07-03,India,92
24550,0.53,2020-07-04,India,92
24551,0.53,2020-07-05,India,92
24552,0.53,2020-07-06,India,92
24553,0.53,2020-07-07,India,92
24554,0.53,2020-07-08,India,92
24555,0.53,2020-07-09,India,92
24556,0.53,2020-07-10,India,92
24557,0.53,2020-07-11,India,92
24558,0.53,2020-07-12,India,92
24559,0.53,2020-07-13,India,92
24560,0.53,2020-07-14,India,92
24561,0.53,2020-07-15,India,92
24562,0.53,2020-07-16,India,92
24563,0.53,2020-07-17,India,92
24564,0.53,2020-07-18,India,92
24565,0.53,2020-07-19,India,92
24566,0.53,2020-07-20,India,92
24567,0.53,2020-07-21,India,92
24568,0.53,2020-07-22,India,92
24569,0.53,2020-07-23,India,92
24570,0.53,2020-07-24,India,92
24571,0.53,2020-07-25,India,92
24572,0.53,2020-07-26,India,92
24573,0.53,2020-07-27,India,92
24574,0.53,2020-07-28,India,92
24575,0.53,2020-07-29,India,92
24576,0.53,2020-07-30,India,92
24577,0.53,2020-07-31,India,92
24578,0.53,2020-08-01,India,92
24579,0.53,2020-08-02,India,92
24580,0.53,2020-08-03,India,92
24581,0.53,2020-08-04,India,92
24582,0.53,2020-08-05,India,92
24583,0.53,2020-08-06,India,92
24584,0.53,2020-08-07,India,92
24585,0.53,2020-08-08,India,92
24586,0.53,2020-08-09,India,92
24587,0.53,2020-08-10,India,92
24588,0.53,2020-08-11,India,92
24589,0.53,2020-08-12,India,92
24590,0.53,2020-08-13,India,92
24591,0.53,2020-08-14,India,92
24592,0.53,2020-08-15,India,92
24593,0.53,2020-08-16,India,92
24594,0.53,2020-08-17,India,92
24595,0.53,2020-08-18,India,92
24596,0.53,2020-08-19,India,92
24597,0.53,2020-08-20,India,92
24598,0.53,2020-08-21,India,92
24599,0.53,2020-08-22,India,92
24600,0.53,2020-08-23,India,92
24601,0.53,2020-08-24,India,92
24602,0.53,2020-08-25,India,92
24603,0.53,2020-08-26,India,92
24604,0.53,2020-08-27,India,92
24605,0.53,2020-08-28,India,92
24606,0.53,2020-08-29,India,92
24607,0.53,2020-08-30,India,92
24608,0.53,2020-08-31,India,92
24609,0.53,2020-09-01,India,92
24610,0.53,2020-09-02,India,92
24611,0.53,2020-09-03,India,92
24612,0.53,2020-09-04,India,92
24613,0.53,2020-09-05,India,92
24614,0.53,2020-09-06,India,92
24615,0.53,2020-09-07,India,92
24616,0.53,2020-09-08,India,92
24617,0.53,2020-09-09,India,92
24618,0.53,2020-09-10,India,92
24619,0.53,2020-09-11,India,92
24620,0.53,2020-09-12,India,92
24621,0.53,2020-09-13,India,92
24622,0.53,2020-09-14,India,92
24623,0.53,2020-09-15,India,92
24624,0.53,2020-09-16,India,92
24625,0.53,2020-09-17,India,92
24626,0.53,2020-09-18,India,92
24627,0.53,2020-09-19,India,92
24628,0.53,2020-09-20,India,92
24629,0.53,2020-09-21,India,92
24630,0.53,2020-09-22,India,92
24631,0.53,2020-09-23,India,92
24632,0.53,2020-09-24,India,92
24633,0.53,2020-09-25,India,92
24634,0.53,2020-09-26,India,92
24635,0.53,2020-09-27,India,92
24636,0.53,2020-09-28,India,92
24637,0.53,2020-09-29,India,92
24638,0.53,2020-09-30,India,92
24639,0.53,2020-10-01,India,92
24640,0.53,2020-10-02,India,92
24641,0.53,2020-10-03,India,92
24642,0.53,2020-10-04,India,92
24643,0.53,2020-10-05,India,92
24644,0.53,2020-10-06,India,92
24645,0.53,2020-10-07,India,92
24646,0.53,2020-10-08,India,92
24647,0.53,2020-10-09,India,92
24648,0.53,2020-10-10,India,92
24649,0.53,2020-10-11,India,92
24650,0.53,2020-10-12,India,92
24651,0.53,2020-10-13,India,92
24652,0.53,2020-10-14,India,92
24653,0.53,2020-10-15,India,92
24654,0.53,2020-10-16,India,92
24655,0.53,2020-10-17,India,92
24656,0.53,2020-10-18,India,92
24657,0.53,2020-10-19,India,92
24658,0.53,2020-10-20,India,92
24659,0.53,2020-10-21,India,92
24660,0.53,2020-10-22,India,92
24661,0.53,2020-10-23,India,92
24662,0.53,2020-10-24,India,92
24663,0.53,2020-10-25,India,92
24664,0.53,2020-10-26,India,92
24665,0.53,2020-10-27,India,92
24666,0.53,2020-10-28,India,92
24667,0.53,2020-10-29,India,92
24668,0.53,2020-10-30,India,92
24669,0.53,2020-10-31,India,92
24670,0.53,2020-11-01,India,92
24671,0.53,2020-11-02,India,92
24672,0.53,2020-11-03,India,92
24673,0.53,2020-11-04,India,92
24674,0.53,2020-11-05,India,92
24675,0.53,2020-11-06,India,92
24676,0.53,2020-11-07,India,92
24677,0.53,2020-11-08,India,92
24678,0.53,2020-11-09,India,92
24679,0.53,2020-11-10,India,92
24680,0.53,2020-11-11,India,92
24681,0.53,2020-11-12,India,92
24682,0.53,2020-11-13,India,92
24683,0.53,2020-11-14,India,92
24684,0.53,2020-11-15,India,92
24685,0.53,2020-11-16,India,92
24686,2.96,2019-12-31,Ireland,93
24687,2.96,2020-01-01,Ireland,93
24688,2.96,2020-01-02,Ireland,93
24689,2.96,2020-01-03,Ireland,93
24690,2.96,2020-01-04,Ireland,93
24691,2.96,2020-01-05,Ireland,93
24692,2.96,2020-01-06,Ireland,93
24693,2.96,2020-01-07,Ireland,93
24694,2.96,2020-01-08,Ireland,93
24695,2.96,2020-01-09,Ireland,93
24696,2.96,2020-01-10,Ireland,93
24697,2.96,2020-01-11,Ireland,93
24698,2.96,2020-01-12,Ireland,93
24699,2.96,2020-01-13,Ireland,93
24700,2.96,2020-01-14,Ireland,93
24701,2.96,2020-01-15,Ireland,93
24702,2.96,2020-01-16,Ireland,93
24703,2.96,2020-01-17,Ireland,93
24704,2.96,2020-01-18,Ireland,93
24705,2.96,2020-01-19,Ireland,93
24706,2.96,2020-01-20,Ireland,93
24707,2.96,2020-01-21,Ireland,93
24708,2.96,2020-01-22,Ireland,93
24709,2.96,2020-01-23,Ireland,93
24710,2.96,2020-01-24,Ireland,93
24711,2.96,2020-01-25,Ireland,93
24712,2.96,2020-01-26,Ireland,93
24713,2.96,2020-01-27,Ireland,93
24714,2.96,2020-01-28,Ireland,93
24715,2.96,2020-01-29,Ireland,93
24716,2.96,2020-01-30,Ireland,93
24717,2.96,2020-01-31,Ireland,93
24718,2.96,2020-02-01,Ireland,93
24719,2.96,2020-02-02,Ireland,93
24720,2.96,2020-02-03,Ireland,93
24721,2.96,2020-02-04,Ireland,93
24722,2.96,2020-02-05,Ireland,93
24723,2.96,2020-02-06,Ireland,93
24724,2.96,2020-02-07,Ireland,93
24725,2.96,2020-02-08,Ireland,93
24726,2.96,2020-02-09,Ireland,93
24727,2.96,2020-02-10,Ireland,93
24728,2.96,2020-02-11,Ireland,93
24729,2.96,2020-02-12,Ireland,93
24730,2.96,2020-02-13,Ireland,93
24731,2.96,2020-02-14,Ireland,93
24732,2.96,2020-02-15,Ireland,93
24733,2.96,2020-02-16,Ireland,93
24734,2.96,2020-02-17,Ireland,93
24735,2.96,2020-02-18,Ireland,93
24736,2.96,2020-02-19,Ireland,93
24737,2.96,2020-02-20,Ireland,93
24738,2.96,2020-02-21,Ireland,93
24739,2.96,2020-02-22,Ireland,93
24740,2.96,2020-02-23,Ireland,93
24741,2.96,2020-02-24,Ireland,93
24742,2.96,2020-02-25,Ireland,93
24743,2.96,2020-02-26,Ireland,93
24744,2.96,2020-02-27,Ireland,93
24745,2.96,2020-02-28,Ireland,93
24746,2.96,2020-02-29,Ireland,93
24747,2.96,2020-03-01,Ireland,93
24748,2.96,2020-03-02,Ireland,93
24749,2.96,2020-03-03,Ireland,93
24750,2.96,2020-03-04,Ireland,93
24751,2.96,2020-03-05,Ireland,93
24752,2.96,2020-03-06,Ireland,93
24753,2.96,2020-03-07,Ireland,93
24754,2.96,2020-03-08,Ireland,93
24755,2.96,2020-03-09,Ireland,93
24756,2.96,2020-03-10,Ireland,93
24757,2.96,2020-03-11,Ireland,93
24758,2.96,2020-03-12,Ireland,93
24759,2.96,2020-03-13,Ireland,93
24760,2.96,2020-03-14,Ireland,93
24761,2.96,2020-03-15,Ireland,93
24762,2.96,2020-03-16,Ireland,93
24763,2.96,2020-03-17,Ireland,93
24764,2.96,2020-03-18,Ireland,93
24765,2.96,2020-03-19,Ireland,93
24766,2.96,2020-03-20,Ireland,93
24767,2.96,2020-03-21,Ireland,93
24768,2.96,2020-03-22,Ireland,93
24769,2.96,2020-03-23,Ireland,93
24770,2.96,2020-03-24,Ireland,93
24771,2.96,2020-03-25,Ireland,93
24772,2.96,2020-03-26,Ireland,93
24773,2.96,2020-03-27,Ireland,93
24774,2.96,2020-03-28,Ireland,93
24775,2.96,2020-03-29,Ireland,93
24776,2.96,2020-03-30,Ireland,93
24777,2.96,2020-03-31,Ireland,93
24778,2.96,2020-04-01,Ireland,93
24779,2.96,2020-04-02,Ireland,93
24780,2.96,2020-04-03,Ireland,93
24781,2.96,2020-04-04,Ireland,93
24782,2.96,2020-04-05,Ireland,93
24783,2.96,2020-04-06,Ireland,93
24784,2.96,2020-04-07,Ireland,93
24785,2.96,2020-04-08,Ireland,93
24786,2.96,2020-04-09,Ireland,93
24787,2.96,2020-04-10,Ireland,93
24788,2.96,2020-04-11,Ireland,93
24789,2.96,2020-04-12,Ireland,93
24790,2.96,2020-04-13,Ireland,93
24791,2.96,2020-04-14,Ireland,93
24792,2.96,2020-04-15,Ireland,93
24793,2.96,2020-04-16,Ireland,93
24794,2.96,2020-04-17,Ireland,93
24795,2.96,2020-04-18,Ireland,93
24796,2.96,2020-04-19,Ireland,93
24797,2.96,2020-04-20,Ireland,93
24798,2.96,2020-04-21,Ireland,93
24799,2.96,2020-04-22,Ireland,93
24800,2.96,2020-04-23,Ireland,93
24801,2.96,2020-04-24,Ireland,93
24802,2.96,2020-04-25,Ireland,93
24803,2.96,2020-04-26,Ireland,93
24804,2.96,2020-04-27,Ireland,93
24805,2.96,2020-04-28,Ireland,93
24806,2.96,2020-04-29,Ireland,93
24807,2.96,2020-04-30,Ireland,93
24808,2.96,2020-05-01,Ireland,93
24809,2.96,2020-05-02,Ireland,93
24810,2.96,2020-05-03,Ireland,93
24811,2.96,2020-05-04,Ireland,93
24812,2.96,2020-05-05,Ireland,93
24813,2.96,2020-05-06,Ireland,93
24814,2.96,2020-05-07,Ireland,93
24815,2.96,2020-05-08,Ireland,93
24816,2.96,2020-05-09,Ireland,93
24817,2.96,2020-05-10,Ireland,93
24818,2.96,2020-05-11,Ireland,93
24819,2.96,2020-05-12,Ireland,93
24820,2.96,2020-05-13,Ireland,93
24821,2.96,2020-05-14,Ireland,93
24822,2.96,2020-05-15,Ireland,93
24823,2.96,2020-05-16,Ireland,93
24824,2.96,2020-05-17,Ireland,93
24825,2.96,2020-05-18,Ireland,93
24826,2.96,2020-05-19,Ireland,93
24827,2.96,2020-05-20,Ireland,93
24828,2.96,2020-05-21,Ireland,93
24829,2.96,2020-05-22,Ireland,93
24830,2.96,2020-05-23,Ireland,93
24831,2.96,2020-05-24,Ireland,93
24832,2.96,2020-05-25,Ireland,93
24833,2.96,2020-05-26,Ireland,93
24834,2.96,2020-05-27,Ireland,93
24835,2.96,2020-05-28,Ireland,93
24836,2.96,2020-05-29,Ireland,93
24837,2.96,2020-05-30,Ireland,93
24838,2.96,2020-05-31,Ireland,93
24839,2.96,2020-06-01,Ireland,93
24840,2.96,2020-06-02,Ireland,93
24841,2.96,2020-06-03,Ireland,93
24842,2.96,2020-06-04,Ireland,93
24843,2.96,2020-06-05,Ireland,93
24844,2.96,2020-06-06,Ireland,93
24845,2.96,2020-06-07,Ireland,93
24846,2.96,2020-06-08,Ireland,93
24847,2.96,2020-06-09,Ireland,93
24848,2.96,2020-06-10,Ireland,93
24849,2.96,2020-06-11,Ireland,93
24850,2.96,2020-06-12,Ireland,93
24851,2.96,2020-06-13,Ireland,93
24852,2.96,2020-06-14,Ireland,93
24853,2.96,2020-06-15,Ireland,93
24854,2.96,2020-06-16,Ireland,93
24855,2.96,2020-06-17,Ireland,93
24856,2.96,2020-06-18,Ireland,93
24857,2.96,2020-06-19,Ireland,93
24858,2.96,2020-06-20,Ireland,93
24859,2.96,2020-06-21,Ireland,93
24860,2.96,2020-06-22,Ireland,93
24861,2.96,2020-06-23,Ireland,93
24862,2.96,2020-06-24,Ireland,93
24863,2.96,2020-06-25,Ireland,93
24864,2.96,2020-06-26,Ireland,93
24865,2.96,2020-06-27,Ireland,93
24866,2.96,2020-06-28,Ireland,93
24867,2.96,2020-06-29,Ireland,93
24868,2.96,2020-06-30,Ireland,93
24869,2.96,2020-07-01,Ireland,93
24870,2.96,2020-07-02,Ireland,93
24871,2.96,2020-07-03,Ireland,93
24872,2.96,2020-07-04,Ireland,93
24873,2.96,2020-07-05,Ireland,93
24874,2.96,2020-07-06,Ireland,93
24875,2.96,2020-07-07,Ireland,93
24876,2.96,2020-07-08,Ireland,93
24877,2.96,2020-07-09,Ireland,93
24878,2.96,2020-07-10,Ireland,93
24879,2.96,2020-07-11,Ireland,93
24880,2.96,2020-07-12,Ireland,93
24881,2.96,2020-07-13,Ireland,93
24882,2.96,2020-07-14,Ireland,93
24883,2.96,2020-07-15,Ireland,93
24884,2.96,2020-07-16,Ireland,93
24885,2.96,2020-07-17,Ireland,93
24886,2.96,2020-07-18,Ireland,93
24887,2.96,2020-07-19,Ireland,93
24888,2.96,2020-07-20,Ireland,93
24889,2.96,2020-07-21,Ireland,93
24890,2.96,2020-07-22,Ireland,93
24891,2.96,2020-07-23,Ireland,93
24892,2.96,2020-07-24,Ireland,93
24893,2.96,2020-07-25,Ireland,93
24894,2.96,2020-07-26,Ireland,93
24895,2.96,2020-07-27,Ireland,93
24896,2.96,2020-07-28,Ireland,93
24897,2.96,2020-07-29,Ireland,93
24898,2.96,2020-07-30,Ireland,93
24899,2.96,2020-07-31,Ireland,93
24900,2.96,2020-08-01,Ireland,93
24901,2.96,2020-08-02,Ireland,93
24902,2.96,2020-08-03,Ireland,93
24903,2.96,2020-08-04,Ireland,93
24904,2.96,2020-08-05,Ireland,93
24905,2.96,2020-08-06,Ireland,93
24906,2.96,2020-08-07,Ireland,93
24907,2.96,2020-08-08,Ireland,93
24908,2.96,2020-08-09,Ireland,93
24909,2.96,2020-08-10,Ireland,93
24910,2.96,2020-08-11,Ireland,93
24911,2.96,2020-08-12,Ireland,93
24912,2.96,2020-08-13,Ireland,93
24913,2.96,2020-08-14,Ireland,93
24914,2.96,2020-08-15,Ireland,93
24915,2.96,2020-08-16,Ireland,93
24916,2.96,2020-08-17,Ireland,93
24917,2.96,2020-08-18,Ireland,93
24918,2.96,2020-08-19,Ireland,93
24919,2.96,2020-08-20,Ireland,93
24920,2.96,2020-08-21,Ireland,93
24921,2.96,2020-08-22,Ireland,93
24922,2.96,2020-08-23,Ireland,93
24923,2.96,2020-08-24,Ireland,93
24924,2.96,2020-08-25,Ireland,93
24925,2.96,2020-08-26,Ireland,93
24926,2.96,2020-08-27,Ireland,93
24927,2.96,2020-08-28,Ireland,93
24928,2.96,2020-08-29,Ireland,93
24929,2.96,2020-08-30,Ireland,93
24930,2.96,2020-08-31,Ireland,93
24931,2.96,2020-09-01,Ireland,93
24932,2.96,2020-09-02,Ireland,93
24933,2.96,2020-09-03,Ireland,93
24934,2.96,2020-09-04,Ireland,93
24935,2.96,2020-09-05,Ireland,93
24936,2.96,2020-09-06,Ireland,93
24937,2.96,2020-09-07,Ireland,93
24938,2.96,2020-09-08,Ireland,93
24939,2.96,2020-09-09,Ireland,93
24940,2.96,2020-09-10,Ireland,93
24941,2.96,2020-09-11,Ireland,93
24942,2.96,2020-09-12,Ireland,93
24943,2.96,2020-09-13,Ireland,93
24944,2.96,2020-09-14,Ireland,93
24945,2.96,2020-09-15,Ireland,93
24946,2.96,2020-09-16,Ireland,93
24947,2.96,2020-09-17,Ireland,93
24948,2.96,2020-09-18,Ireland,93
24949,2.96,2020-09-19,Ireland,93
24950,2.96,2020-09-20,Ireland,93
24951,2.96,2020-09-21,Ireland,93
24952,2.96,2020-09-22,Ireland,93
24953,2.96,2020-09-23,Ireland,93
24954,2.96,2020-09-24,Ireland,93
24955,2.96,2020-09-25,Ireland,93
24956,2.96,2020-09-26,Ireland,93
24957,2.96,2020-09-27,Ireland,93
24958,2.96,2020-09-28,Ireland,93
24959,2.96,2020-09-29,Ireland,93
24960,2.96,2020-09-30,Ireland,93
24961,2.96,2020-10-01,Ireland,93
24962,2.96,2020-10-02,Ireland,93
24963,2.96,2020-10-03,Ireland,93
24964,2.96,2020-10-04,Ireland,93
24965,2.96,2020-10-05,Ireland,93
24966,2.96,2020-10-06,Ireland,93
24967,2.96,2020-10-07,Ireland,93
24968,2.96,2020-10-08,Ireland,93
24969,2.96,2020-10-09,Ireland,93
24970,2.96,2020-10-10,Ireland,93
24971,2.96,2020-10-11,Ireland,93
24972,2.96,2020-10-12,Ireland,93
24973,2.96,2020-10-13,Ireland,93
24974,2.96,2020-10-14,Ireland,93
24975,2.96,2020-10-15,Ireland,93
24976,2.96,2020-10-16,Ireland,93
24977,2.96,2020-10-17,Ireland,93
24978,2.96,2020-10-18,Ireland,93
24979,2.96,2020-10-19,Ireland,93
24980,2.96,2020-10-20,Ireland,93
24981,2.96,2020-10-21,Ireland,93
24982,2.96,2020-10-22,Ireland,93
24983,2.96,2020-10-23,Ireland,93
24984,2.96,2020-10-24,Ireland,93
24985,2.96,2020-10-25,Ireland,93
24986,2.96,2020-10-26,Ireland,93
24987,2.96,2020-10-27,Ireland,93
24988,2.96,2020-10-28,Ireland,93
24989,2.96,2020-10-29,Ireland,93
24990,2.96,2020-10-30,Ireland,93
24991,2.96,2020-10-31,Ireland,93
24992,2.96,2020-11-01,Ireland,93
24993,2.96,2020-11-02,Ireland,93
24994,2.96,2020-11-03,Ireland,93
24995,2.96,2020-11-04,Ireland,93
24996,2.96,2020-11-05,Ireland,93
24997,2.96,2020-11-06,Ireland,93
24998,2.96,2020-11-07,Ireland,93
24999,2.96,2020-11-08,Ireland,93
25000,2.96,2020-11-09,Ireland,93
25001,2.96,2020-11-10,Ireland,93
25002,2.96,2020-11-11,Ireland,93
25003,2.96,2020-11-12,Ireland,93
25004,2.96,2020-11-13,Ireland,93
25005,2.96,2020-11-14,Ireland,93
25006,2.96,2020-11-15,Ireland,93
25007,2.96,2020-11-16,Ireland,93
25008,1.5,2019-12-31,Iran,94
25009,1.5,2020-01-01,Iran,94
25010,1.5,2020-01-02,Iran,94
25011,1.5,2020-01-03,Iran,94
25012,1.5,2020-01-04,Iran,94
25013,1.5,2020-01-05,Iran,94
25014,1.5,2020-01-06,Iran,94
25015,1.5,2020-01-07,Iran,94
25016,1.5,2020-01-08,Iran,94
25017,1.5,2020-01-09,Iran,94
25018,1.5,2020-01-10,Iran,94
25019,1.5,2020-01-11,Iran,94
25020,1.5,2020-01-12,Iran,94
25021,1.5,2020-01-13,Iran,94
25022,1.5,2020-01-14,Iran,94
25023,1.5,2020-01-15,Iran,94
25024,1.5,2020-01-16,Iran,94
25025,1.5,2020-01-17,Iran,94
25026,1.5,2020-01-18,Iran,94
25027,1.5,2020-01-19,Iran,94
25028,1.5,2020-01-20,Iran,94
25029,1.5,2020-01-21,Iran,94
25030,1.5,2020-01-22,Iran,94
25031,1.5,2020-01-23,Iran,94
25032,1.5,2020-01-24,Iran,94
25033,1.5,2020-01-25,Iran,94
25034,1.5,2020-01-26,Iran,94
25035,1.5,2020-01-27,Iran,94
25036,1.5,2020-01-28,Iran,94
25037,1.5,2020-01-29,Iran,94
25038,1.5,2020-01-30,Iran,94
25039,1.5,2020-01-31,Iran,94
25040,1.5,2020-02-01,Iran,94
25041,1.5,2020-02-02,Iran,94
25042,1.5,2020-02-03,Iran,94
25043,1.5,2020-02-04,Iran,94
25044,1.5,2020-02-05,Iran,94
25045,1.5,2020-02-06,Iran,94
25046,1.5,2020-02-07,Iran,94
25047,1.5,2020-02-08,Iran,94
25048,1.5,2020-02-09,Iran,94
25049,1.5,2020-02-10,Iran,94
25050,1.5,2020-02-11,Iran,94
25051,1.5,2020-02-12,Iran,94
25052,1.5,2020-02-13,Iran,94
25053,1.5,2020-02-14,Iran,94
25054,1.5,2020-02-15,Iran,94
25055,1.5,2020-02-16,Iran,94
25056,1.5,2020-02-17,Iran,94
25057,1.5,2020-02-18,Iran,94
25058,1.5,2020-02-19,Iran,94
25059,1.5,2020-02-20,Iran,94
25060,1.5,2020-02-21,Iran,94
25061,1.5,2020-02-22,Iran,94
25062,1.5,2020-02-23,Iran,94
25063,1.5,2020-02-24,Iran,94
25064,1.5,2020-02-25,Iran,94
25065,1.5,2020-02-26,Iran,94
25066,1.5,2020-02-27,Iran,94
25067,1.5,2020-02-28,Iran,94
25068,1.5,2020-02-29,Iran,94
25069,1.5,2020-03-01,Iran,94
25070,1.5,2020-03-02,Iran,94
25071,1.5,2020-03-03,Iran,94
25072,1.5,2020-03-04,Iran,94
25073,1.5,2020-03-05,Iran,94
25074,1.5,2020-03-06,Iran,94
25075,1.5,2020-03-07,Iran,94
25076,1.5,2020-03-08,Iran,94
25077,1.5,2020-03-09,Iran,94
25078,1.5,2020-03-10,Iran,94
25079,1.5,2020-03-11,Iran,94
25080,1.5,2020-03-12,Iran,94
25081,1.5,2020-03-13,Iran,94
25082,1.5,2020-03-14,Iran,94
25083,1.5,2020-03-15,Iran,94
25084,1.5,2020-03-16,Iran,94
25085,1.5,2020-03-17,Iran,94
25086,1.5,2020-03-18,Iran,94
25087,1.5,2020-03-19,Iran,94
25088,1.5,2020-03-20,Iran,94
25089,1.5,2020-03-21,Iran,94
25090,1.5,2020-03-22,Iran,94
25091,1.5,2020-03-23,Iran,94
25092,1.5,2020-03-24,Iran,94
25093,1.5,2020-03-25,Iran,94
25094,1.5,2020-03-26,Iran,94
25095,1.5,2020-03-27,Iran,94
25096,1.5,2020-03-28,Iran,94
25097,1.5,2020-03-29,Iran,94
25098,1.5,2020-03-30,Iran,94
25099,1.5,2020-03-31,Iran,94
25100,1.5,2020-04-01,Iran,94
25101,1.5,2020-04-02,Iran,94
25102,1.5,2020-04-03,Iran,94
25103,1.5,2020-04-04,Iran,94
25104,1.5,2020-04-05,Iran,94
25105,1.5,2020-04-06,Iran,94
25106,1.5,2020-04-07,Iran,94
25107,1.5,2020-04-08,Iran,94
25108,1.5,2020-04-09,Iran,94
25109,1.5,2020-04-10,Iran,94
25110,1.5,2020-04-11,Iran,94
25111,1.5,2020-04-12,Iran,94
25112,1.5,2020-04-13,Iran,94
25113,1.5,2020-04-14,Iran,94
25114,1.5,2020-04-15,Iran,94
25115,1.5,2020-04-16,Iran,94
25116,1.5,2020-04-17,Iran,94
25117,1.5,2020-04-18,Iran,94
25118,1.5,2020-04-19,Iran,94
25119,1.5,2020-04-20,Iran,94
25120,1.5,2020-04-21,Iran,94
25121,1.5,2020-04-22,Iran,94
25122,1.5,2020-04-23,Iran,94
25123,1.5,2020-04-24,Iran,94
25124,1.5,2020-04-25,Iran,94
25125,1.5,2020-04-26,Iran,94
25126,1.5,2020-04-27,Iran,94
25127,1.5,2020-04-28,Iran,94
25128,1.5,2020-04-29,Iran,94
25129,1.5,2020-04-30,Iran,94
25130,1.5,2020-05-01,Iran,94
25131,1.5,2020-05-02,Iran,94
25132,1.5,2020-05-03,Iran,94
25133,1.5,2020-05-04,Iran,94
25134,1.5,2020-05-05,Iran,94
25135,1.5,2020-05-06,Iran,94
25136,1.5,2020-05-07,Iran,94
25137,1.5,2020-05-08,Iran,94
25138,1.5,2020-05-09,Iran,94
25139,1.5,2020-05-10,Iran,94
25140,1.5,2020-05-11,Iran,94
25141,1.5,2020-05-12,Iran,94
25142,1.5,2020-05-13,Iran,94
25143,1.5,2020-05-14,Iran,94
25144,1.5,2020-05-15,Iran,94
25145,1.5,2020-05-16,Iran,94
25146,1.5,2020-05-17,Iran,94
25147,1.5,2020-05-18,Iran,94
25148,1.5,2020-05-19,Iran,94
25149,1.5,2020-05-20,Iran,94
25150,1.5,2020-05-21,Iran,94
25151,1.5,2020-05-22,Iran,94
25152,1.5,2020-05-23,Iran,94
25153,1.5,2020-05-24,Iran,94
25154,1.5,2020-05-25,Iran,94
25155,1.5,2020-05-26,Iran,94
25156,1.5,2020-05-27,Iran,94
25157,1.5,2020-05-28,Iran,94
25158,1.5,2020-05-29,Iran,94
25159,1.5,2020-05-30,Iran,94
