,stringency_index,date,location,cty_id
54837,,2020-08-06,United States Virgin Islands,206
54838,,2020-08-07,United States Virgin Islands,206
54839,,2020-08-08,United States Virgin Islands,206
54840,,2020-08-09,United States Virgin Islands,206
54841,,2020-08-10,United States Virgin Islands,206
54842,,2020-08-11,United States Virgin Islands,206
54843,,2020-08-12,United States Virgin Islands,206
54844,,2020-08-13,United States Virgin Islands,206
54845,,2020-08-14,United States Virgin Islands,206
54846,,2020-08-15,United States Virgin Islands,206
54847,,2020-08-16,United States Virgin Islands,206
54848,,2020-08-17,United States Virgin Islands,206
54849,,2020-08-18,United States Virgin Islands,206
54850,,2020-08-19,United States Virgin Islands,206
54851,,2020-08-20,United States Virgin Islands,206
54852,,2020-08-21,United States Virgin Islands,206
54853,,2020-08-22,United States Virgin Islands,206
54854,,2020-08-23,United States Virgin Islands,206
54855,,2020-08-24,United States Virgin Islands,206
54856,,2020-08-25,United States Virgin Islands,206
54857,,2020-08-26,United States Virgin Islands,206
54858,,2020-08-27,United States Virgin Islands,206
54859,,2020-08-28,United States Virgin Islands,206
54860,,2020-08-29,United States Virgin Islands,206
54861,,2020-08-30,United States Virgin Islands,206
54862,,2020-08-31,United States Virgin Islands,206
54863,,2020-09-01,United States Virgin Islands,206
54864,,2020-09-02,United States Virgin Islands,206
54865,,2020-09-03,United States Virgin Islands,206
54866,,2020-09-04,United States Virgin Islands,206
54867,,2020-09-05,United States Virgin Islands,206
54868,,2020-09-06,United States Virgin Islands,206
54869,,2020-09-07,United States Virgin Islands,206
54870,,2020-09-08,United States Virgin Islands,206
54871,,2020-09-09,United States Virgin Islands,206
54872,,2020-09-10,United States Virgin Islands,206
54873,,2020-09-11,United States Virgin Islands,206
54874,,2020-09-12,United States Virgin Islands,206
54875,,2020-09-13,United States Virgin Islands,206
54876,,2020-09-14,United States Virgin Islands,206
54877,,2020-09-15,United States Virgin Islands,206
54878,,2020-09-16,United States Virgin Islands,206
54879,,2020-09-17,United States Virgin Islands,206
54880,,2020-09-18,United States Virgin Islands,206
54881,,2020-09-19,United States Virgin Islands,206
54882,,2020-09-20,United States Virgin Islands,206
54883,,2020-09-21,United States Virgin Islands,206
54884,,2020-09-22,United States Virgin Islands,206
54885,,2020-09-23,United States Virgin Islands,206
54886,,2020-09-24,United States Virgin Islands,206
54887,,2020-09-25,United States Virgin Islands,206
54888,,2020-09-26,United States Virgin Islands,206
54889,,2020-09-27,United States Virgin Islands,206
54890,,2020-09-28,United States Virgin Islands,206
54891,,2020-09-29,United States Virgin Islands,206
54892,,2020-09-30,United States Virgin Islands,206
54893,,2020-10-01,United States Virgin Islands,206
54894,,2020-10-02,United States Virgin Islands,206
54895,,2020-10-03,United States Virgin Islands,206
54896,,2020-10-04,United States Virgin Islands,206
54897,,2020-10-05,United States Virgin Islands,206
54898,,2020-10-06,United States Virgin Islands,206
54899,,2020-10-07,United States Virgin Islands,206
54900,,2020-10-08,United States Virgin Islands,206
54901,,2020-10-09,United States Virgin Islands,206
54902,,2020-10-10,United States Virgin Islands,206
54903,,2020-10-11,United States Virgin Islands,206
54904,,2020-10-12,United States Virgin Islands,206
54905,,2020-10-13,United States Virgin Islands,206
54906,,2020-10-14,United States Virgin Islands,206
54907,,2020-10-15,United States Virgin Islands,206
54908,,2020-10-16,United States Virgin Islands,206
54909,,2020-10-17,United States Virgin Islands,206
54910,,2020-10-18,United States Virgin Islands,206
54911,,2020-10-19,United States Virgin Islands,206
54912,,2020-10-20,United States Virgin Islands,206
54913,,2020-10-21,United States Virgin Islands,206
54914,,2020-10-22,United States Virgin Islands,206
54915,,2020-10-23,United States Virgin Islands,206
54916,,2020-10-24,United States Virgin Islands,206
54917,,2020-10-25,United States Virgin Islands,206
54918,,2020-10-26,United States Virgin Islands,206
54919,,2020-10-27,United States Virgin Islands,206
54920,,2020-10-28,United States Virgin Islands,206
54921,,2020-10-29,United States Virgin Islands,206
54922,,2020-10-30,United States Virgin Islands,206
54923,,2020-10-31,United States Virgin Islands,206
54924,,2020-11-01,United States Virgin Islands,206
54925,,2020-11-02,United States Virgin Islands,206
54926,,2020-11-03,United States Virgin Islands,206
54927,,2020-11-04,United States Virgin Islands,206
54928,,2020-11-05,United States Virgin Islands,206
54929,,2020-11-06,United States Virgin Islands,206
54930,,2020-11-07,United States Virgin Islands,206
54931,,2020-11-08,United States Virgin Islands,206
54932,,2020-11-09,United States Virgin Islands,206
54933,,2020-11-10,United States Virgin Islands,206
54934,,2020-11-11,United States Virgin Islands,206
54935,,2020-11-12,United States Virgin Islands,206
54936,,2020-11-13,United States Virgin Islands,206
54937,,2020-11-14,United States Virgin Islands,206
54938,,2020-11-15,United States Virgin Islands,206
54939,,2020-11-16,United States Virgin Islands,206
54940,,2019-12-31,Vietnam,207
54941,0.0,2020-01-01,Vietnam,207
54942,0.0,2020-01-02,Vietnam,207
54943,0.0,2020-01-03,Vietnam,207
54944,0.0,2020-01-04,Vietnam,207
54945,0.0,2020-01-05,Vietnam,207
54946,0.0,2020-01-06,Vietnam,207
54947,0.0,2020-01-07,Vietnam,207
54948,0.0,2020-01-08,Vietnam,207
54949,0.0,2020-01-09,Vietnam,207
54950,0.0,2020-01-10,Vietnam,207
54951,0.0,2020-01-11,Vietnam,207
54952,0.0,2020-01-12,Vietnam,207
54953,0.0,2020-01-13,Vietnam,207
54954,0.0,2020-01-14,Vietnam,207
54955,0.0,2020-01-15,Vietnam,207
54956,0.0,2020-01-16,Vietnam,207
54957,0.0,2020-01-17,Vietnam,207
54958,0.0,2020-01-18,Vietnam,207
54959,0.0,2020-01-19,Vietnam,207
54960,0.0,2020-01-20,Vietnam,207
54961,0.0,2020-01-21,Vietnam,207
54962,0.0,2020-01-22,Vietnam,207
54963,0.0,2020-01-23,Vietnam,207
54964,0.0,2020-01-24,Vietnam,207
54965,2.78,2020-01-25,Vietnam,207
54966,2.78,2020-01-26,Vietnam,207
54967,2.78,2020-01-27,Vietnam,207
54968,2.78,2020-01-28,Vietnam,207
54969,23.15,2020-01-29,Vietnam,207
54970,25.93,2020-01-30,Vietnam,207
54971,25.93,2020-01-31,Vietnam,207
54972,28.7,2020-02-01,Vietnam,207
54973,28.7,2020-02-02,Vietnam,207
54974,28.7,2020-02-03,Vietnam,207
54975,28.7,2020-02-04,Vietnam,207
54976,28.7,2020-02-05,Vietnam,207
54977,28.7,2020-02-06,Vietnam,207
54978,28.7,2020-02-07,Vietnam,207
54979,37.04,2020-02-08,Vietnam,207
54980,37.04,2020-02-09,Vietnam,207
54981,37.04,2020-02-10,Vietnam,207
54982,37.04,2020-02-11,Vietnam,207
54983,37.04,2020-02-12,Vietnam,207
54984,45.37,2020-02-13,Vietnam,207
54985,45.37,2020-02-14,Vietnam,207
54986,47.22,2020-02-15,Vietnam,207
54987,47.22,2020-02-16,Vietnam,207
54988,47.22,2020-02-17,Vietnam,207
54989,47.22,2020-02-18,Vietnam,207
54990,47.22,2020-02-19,Vietnam,207
54991,47.22,2020-02-20,Vietnam,207
54992,47.22,2020-02-21,Vietnam,207
54993,47.22,2020-02-22,Vietnam,207
54994,47.22,2020-02-23,Vietnam,207
54995,47.22,2020-02-24,Vietnam,207
54996,47.22,2020-02-25,Vietnam,207
54997,47.22,2020-02-26,Vietnam,207
54998,47.22,2020-02-27,Vietnam,207
54999,47.22,2020-02-28,Vietnam,207
55000,47.22,2020-02-29,Vietnam,207
55001,47.22,2020-03-01,Vietnam,207
55002,47.22,2020-03-02,Vietnam,207
55003,47.22,2020-03-03,Vietnam,207
55004,47.22,2020-03-04,Vietnam,207
55005,47.22,2020-03-05,Vietnam,207
55006,47.22,2020-03-06,Vietnam,207
55007,47.22,2020-03-07,Vietnam,207
55008,47.22,2020-03-08,Vietnam,207
55009,47.22,2020-03-09,Vietnam,207
55010,47.22,2020-03-10,Vietnam,207
55011,47.22,2020-03-11,Vietnam,207
55012,47.22,2020-03-12,Vietnam,207
55013,47.22,2020-03-13,Vietnam,207
55014,47.22,2020-03-14,Vietnam,207
55015,47.22,2020-03-15,Vietnam,207
55016,47.22,2020-03-16,Vietnam,207
55017,47.22,2020-03-17,Vietnam,207
55018,47.22,2020-03-18,Vietnam,207
55019,47.22,2020-03-19,Vietnam,207
55020,47.22,2020-03-20,Vietnam,207
55021,47.22,2020-03-21,Vietnam,207
55022,50.0,2020-03-22,Vietnam,207
55023,50.0,2020-03-23,Vietnam,207
55024,50.0,2020-03-24,Vietnam,207
55025,55.56,2020-03-25,Vietnam,207
55026,61.11,2020-03-26,Vietnam,207
55027,66.67,2020-03-27,Vietnam,207
55028,83.33,2020-03-28,Vietnam,207
55029,83.33,2020-03-29,Vietnam,207
55030,83.33,2020-03-30,Vietnam,207
55031,83.33,2020-03-31,Vietnam,207
55032,96.3,2020-04-01,Vietnam,207
55033,96.3,2020-04-02,Vietnam,207
55034,96.3,2020-04-03,Vietnam,207
55035,96.3,2020-04-04,Vietnam,207
55036,96.3,2020-04-05,Vietnam,207
55037,96.3,2020-04-06,Vietnam,207
55038,96.3,2020-04-07,Vietnam,207
55039,96.3,2020-04-08,Vietnam,207
55040,96.3,2020-04-09,Vietnam,207
55041,96.3,2020-04-10,Vietnam,207
55042,96.3,2020-04-11,Vietnam,207
55043,96.3,2020-04-12,Vietnam,207
55044,96.3,2020-04-13,Vietnam,207
55045,96.3,2020-04-14,Vietnam,207
55046,86.57,2020-04-15,Vietnam,207
55047,86.57,2020-04-16,Vietnam,207
55048,86.57,2020-04-17,Vietnam,207
55049,86.57,2020-04-18,Vietnam,207
55050,86.57,2020-04-19,Vietnam,207
55051,86.57,2020-04-20,Vietnam,207
55052,86.57,2020-04-21,Vietnam,207
55053,77.78,2020-04-22,Vietnam,207
55054,77.78,2020-04-23,Vietnam,207
55055,77.78,2020-04-24,Vietnam,207
55056,72.22,2020-04-25,Vietnam,207
55057,75.0,2020-04-26,Vietnam,207
55058,75.0,2020-04-27,Vietnam,207
55059,75.0,2020-04-28,Vietnam,207
55060,75.0,2020-04-29,Vietnam,207
55061,75.0,2020-04-30,Vietnam,207
55062,75.0,2020-05-01,Vietnam,207
55063,75.0,2020-05-02,Vietnam,207
55064,75.0,2020-05-03,Vietnam,207
55065,65.74,2020-05-04,Vietnam,207
55066,65.74,2020-05-05,Vietnam,207
55067,65.74,2020-05-06,Vietnam,207
55068,65.74,2020-05-07,Vietnam,207
55069,65.74,2020-05-08,Vietnam,207
55070,65.74,2020-05-09,Vietnam,207
55071,65.74,2020-05-10,Vietnam,207
55072,65.74,2020-05-11,Vietnam,207
55073,65.74,2020-05-12,Vietnam,207
55074,65.74,2020-05-13,Vietnam,207
55075,65.74,2020-05-14,Vietnam,207
55076,65.74,2020-05-15,Vietnam,207
55077,65.74,2020-05-16,Vietnam,207
55078,65.74,2020-05-17,Vietnam,207
55079,65.74,2020-05-18,Vietnam,207
55080,65.74,2020-05-19,Vietnam,207
55081,65.74,2020-05-20,Vietnam,207
55082,65.74,2020-05-21,Vietnam,207
55083,65.74,2020-05-22,Vietnam,207
55084,65.74,2020-05-23,Vietnam,207
55085,65.74,2020-05-24,Vietnam,207
55086,65.74,2020-05-25,Vietnam,207
55087,65.74,2020-05-26,Vietnam,207
55088,65.74,2020-05-27,Vietnam,207
55089,65.74,2020-05-28,Vietnam,207
55090,65.74,2020-05-29,Vietnam,207
55091,65.74,2020-05-30,Vietnam,207
55092,65.74,2020-05-31,Vietnam,207
55093,65.74,2020-06-01,Vietnam,207
55094,65.74,2020-06-02,Vietnam,207
55095,65.74,2020-06-03,Vietnam,207
55096,65.74,2020-06-04,Vietnam,207
55097,65.74,2020-06-05,Vietnam,207
55098,65.74,2020-06-06,Vietnam,207
55099,65.74,2020-06-07,Vietnam,207
55100,65.74,2020-06-08,Vietnam,207
55101,65.74,2020-06-09,Vietnam,207
55102,65.74,2020-06-10,Vietnam,207
55103,65.74,2020-06-11,Vietnam,207
55104,65.74,2020-06-12,Vietnam,207
55105,65.74,2020-06-13,Vietnam,207
55106,65.74,2020-06-14,Vietnam,207
55107,65.74,2020-06-15,Vietnam,207
55108,54.63,2020-06-16,Vietnam,207
55109,54.63,2020-06-17,Vietnam,207
55110,54.63,2020-06-18,Vietnam,207
55111,54.63,2020-06-19,Vietnam,207
55112,54.63,2020-06-20,Vietnam,207
55113,54.63,2020-06-21,Vietnam,207
55114,54.63,2020-06-22,Vietnam,207
55115,54.63,2020-06-23,Vietnam,207
55116,54.63,2020-06-24,Vietnam,207
55117,51.85,2020-06-25,Vietnam,207
55118,51.85,2020-06-26,Vietnam,207
55119,51.85,2020-06-27,Vietnam,207
55120,51.85,2020-06-28,Vietnam,207
55121,51.85,2020-06-29,Vietnam,207
55122,51.85,2020-06-30,Vietnam,207
55123,51.85,2020-07-01,Vietnam,207
55124,51.85,2020-07-02,Vietnam,207
55125,51.85,2020-07-03,Vietnam,207
55126,51.85,2020-07-04,Vietnam,207
55127,51.85,2020-07-05,Vietnam,207
55128,51.85,2020-07-06,Vietnam,207
55129,51.85,2020-07-07,Vietnam,207
55130,51.85,2020-07-08,Vietnam,207
55131,51.85,2020-07-09,Vietnam,207
55132,51.85,2020-07-10,Vietnam,207
55133,51.85,2020-07-11,Vietnam,207
55134,51.85,2020-07-12,Vietnam,207
55135,51.85,2020-07-13,Vietnam,207
55136,51.85,2020-07-14,Vietnam,207
55137,51.85,2020-07-15,Vietnam,207
55138,51.85,2020-07-16,Vietnam,207
55139,51.85,2020-07-17,Vietnam,207
55140,51.85,2020-07-18,Vietnam,207
55141,51.85,2020-07-19,Vietnam,207
55142,51.85,2020-07-20,Vietnam,207
55143,51.85,2020-07-21,Vietnam,207
55144,51.85,2020-07-22,Vietnam,207
55145,51.85,2020-07-23,Vietnam,207
55146,51.85,2020-07-24,Vietnam,207
55147,51.85,2020-07-25,Vietnam,207
55148,51.85,2020-07-26,Vietnam,207
55149,69.44,2020-07-27,Vietnam,207
55150,75.0,2020-07-28,Vietnam,207
55151,75.0,2020-07-29,Vietnam,207
55152,75.46,2020-07-30,Vietnam,207
55153,75.46,2020-07-31,Vietnam,207
55154,75.46,2020-08-01,Vietnam,207
55155,75.46,2020-08-02,Vietnam,207
55156,75.46,2020-08-03,Vietnam,207
55157,75.46,2020-08-04,Vietnam,207
55158,75.46,2020-08-05,Vietnam,207
55159,75.46,2020-08-06,Vietnam,207
55160,75.46,2020-08-07,Vietnam,207
55161,75.46,2020-08-08,Vietnam,207
55162,75.46,2020-08-09,Vietnam,207
55163,75.46,2020-08-10,Vietnam,207
55164,75.46,2020-08-11,Vietnam,207
55165,78.24,2020-08-12,Vietnam,207
55166,78.24,2020-08-13,Vietnam,207
55167,78.24,2020-08-14,Vietnam,207
55168,78.24,2020-08-15,Vietnam,207
55169,78.24,2020-08-16,Vietnam,207
55170,78.24,2020-08-17,Vietnam,207
55171,74.54,2020-08-18,Vietnam,207
55172,74.54,2020-08-19,Vietnam,207
55173,74.54,2020-08-20,Vietnam,207
55174,74.54,2020-08-21,Vietnam,207
55175,74.54,2020-08-22,Vietnam,207
55176,74.54,2020-08-23,Vietnam,207
55177,74.54,2020-08-24,Vietnam,207
55178,74.54,2020-08-25,Vietnam,207
55179,74.54,2020-08-26,Vietnam,207
55180,74.54,2020-08-27,Vietnam,207
55181,74.54,2020-08-28,Vietnam,207
55182,74.54,2020-08-29,Vietnam,207
55183,74.54,2020-08-30,Vietnam,207
55184,74.54,2020-08-31,Vietnam,207
55185,74.54,2020-09-01,Vietnam,207
55186,74.54,2020-09-02,Vietnam,207
55187,74.54,2020-09-03,Vietnam,207
55188,74.54,2020-09-04,Vietnam,207
55189,74.54,2020-09-05,Vietnam,207
55190,74.54,2020-09-06,Vietnam,207
55191,74.54,2020-09-07,Vietnam,207
55192,74.54,2020-09-08,Vietnam,207
55193,74.54,2020-09-09,Vietnam,207
55194,74.54,2020-09-10,Vietnam,207
55195,74.54,2020-09-11,Vietnam,207
55196,74.54,2020-09-12,Vietnam,207
55197,74.54,2020-09-13,Vietnam,207
55198,74.54,2020-09-14,Vietnam,207
55199,74.54,2020-09-15,Vietnam,207
55200,74.54,2020-09-16,Vietnam,207
55201,74.54,2020-09-17,Vietnam,207
55202,74.54,2020-09-18,Vietnam,207
55203,74.54,2020-09-19,Vietnam,207
55204,74.54,2020-09-20,Vietnam,207
55205,74.54,2020-09-21,Vietnam,207
55206,74.54,2020-09-22,Vietnam,207
55207,74.54,2020-09-23,Vietnam,207
55208,74.54,2020-09-24,Vietnam,207
55209,74.54,2020-09-25,Vietnam,207
55210,51.85,2020-09-26,Vietnam,207
55211,51.85,2020-09-27,Vietnam,207
55212,51.85,2020-09-28,Vietnam,207
55213,51.85,2020-09-29,Vietnam,207
55214,51.85,2020-09-30,Vietnam,207
55215,51.85,2020-10-01,Vietnam,207
55216,51.85,2020-10-02,Vietnam,207
55217,51.85,2020-10-03,Vietnam,207
55218,51.85,2020-10-04,Vietnam,207
55219,51.85,2020-10-05,Vietnam,207
55220,51.85,2020-10-06,Vietnam,207
55221,51.85,2020-10-07,Vietnam,207
55222,51.85,2020-10-08,Vietnam,207
55223,51.85,2020-10-09,Vietnam,207
55224,51.85,2020-10-10,Vietnam,207
55225,51.85,2020-10-11,Vietnam,207
55226,51.85,2020-10-12,Vietnam,207
55227,51.85,2020-10-13,Vietnam,207
55228,51.85,2020-10-14,Vietnam,207
55229,51.85,2020-10-15,Vietnam,207
55230,51.85,2020-10-16,Vietnam,207
55231,51.85,2020-10-17,Vietnam,207
55232,51.85,2020-10-18,Vietnam,207
55233,51.85,2020-10-19,Vietnam,207
55234,51.85,2020-10-20,Vietnam,207
55235,51.85,2020-10-21,Vietnam,207
55236,51.85,2020-10-22,Vietnam,207
55237,51.85,2020-10-23,Vietnam,207
55238,51.85,2020-10-24,Vietnam,207
55239,51.85,2020-10-25,Vietnam,207
55240,51.85,2020-10-26,Vietnam,207
55241,51.85,2020-10-27,Vietnam,207
55242,51.85,2020-10-28,Vietnam,207
55243,51.85,2020-10-29,Vietnam,207
55244,51.85,2020-10-30,Vietnam,207
55245,51.85,2020-10-31,Vietnam,207
55246,51.85,2020-11-01,Vietnam,207
55247,51.85,2020-11-02,Vietnam,207
55248,,2020-11-03,Vietnam,207
55249,,2020-11-04,Vietnam,207
55250,,2020-11-05,Vietnam,207
55251,,2020-11-06,Vietnam,207
55252,,2020-11-07,Vietnam,207
55253,,2020-11-08,Vietnam,207
55254,,2020-11-09,Vietnam,207
55255,,2020-11-10,Vietnam,207
55256,,2020-11-11,Vietnam,207
55257,,2020-11-12,Vietnam,207
55258,,2020-11-13,Vietnam,207
55259,,2020-11-14,Vietnam,207
55260,,2020-11-15,Vietnam,207
55261,,2020-11-16,Vietnam,207
55262,,2020-11-11,Vanuatu,208
55263,,2020-11-12,Vanuatu,208
55264,,2020-11-13,Vanuatu,208
55265,,2020-11-14,Vanuatu,208
55266,,2020-11-15,Vanuatu,208
55267,,2020-11-16,Vanuatu,208
55268,,2020-10-17,Wallis and Futuna,209
55269,,2020-10-18,Wallis and Futuna,209
55270,,2020-10-19,Wallis and Futuna,209
55271,,2020-10-20,Wallis and Futuna,209
55272,,2020-10-21,Wallis and Futuna,209
55273,,2020-10-22,Wallis and Futuna,209
55274,,2020-10-23,Wallis and Futuna,209
55275,,2020-10-24,Wallis and Futuna,209
55276,,2020-10-25,Wallis and Futuna,209
55277,,2020-10-26,Wallis and Futuna,209
55278,,2020-10-27,Wallis and Futuna,209
55279,,2020-10-28,Wallis and Futuna,209
55280,,2020-10-29,Wallis and Futuna,209
55281,,2020-10-30,Wallis and Futuna,209
55282,,2020-10-31,Wallis and Futuna,209
55283,,2020-11-01,Wallis and Futuna,209
55284,,2020-11-02,Wallis and Futuna,209
55285,,2020-11-03,Wallis and Futuna,209
55286,,2020-11-04,Wallis and Futuna,209
55287,,2020-11-05,Wallis and Futuna,209
55288,,2020-11-06,Wallis and Futuna,209
55289,,2020-11-07,Wallis and Futuna,209
55290,,2020-11-08,Wallis and Futuna,209
55291,,2020-11-09,Wallis and Futuna,209
55292,,2020-11-10,Wallis and Futuna,209
55293,,2020-11-11,Wallis and Futuna,209
55294,,2020-11-12,Wallis and Futuna,209
55295,,2020-11-13,Wallis and Futuna,209
55296,,2020-11-14,Wallis and Futuna,209
55297,,2020-11-15,Wallis and Futuna,209
55298,,2020-11-16,Wallis and Futuna,209
55299,72.22,2020-03-14,Kosovo,210
55300,85.19,2020-03-15,Kosovo,210
55301,85.19,2020-03-16,Kosovo,210
55302,85.19,2020-03-17,Kosovo,210
55303,85.19,2020-03-18,Kosovo,210
55304,85.19,2020-03-19,Kosovo,210
55305,85.19,2020-03-20,Kosovo,210
55306,85.19,2020-03-21,Kosovo,210
55307,85.19,2020-03-22,Kosovo,210
55308,87.96,2020-03-23,Kosovo,210
55309,92.59,2020-03-24,Kosovo,210
55310,92.59,2020-03-25,Kosovo,210
55311,92.59,2020-03-26,Kosovo,210
55312,92.59,2020-03-27,Kosovo,210
55313,92.59,2020-03-28,Kosovo,210
55314,92.59,2020-03-29,Kosovo,210
55315,92.59,2020-03-30,Kosovo,210
55316,92.59,2020-03-31,Kosovo,210
55317,92.59,2020-04-01,Kosovo,210
55318,92.59,2020-04-02,Kosovo,210
55319,92.59,2020-04-03,Kosovo,210
55320,92.59,2020-04-04,Kosovo,210
55321,92.59,2020-04-05,Kosovo,210
55322,92.59,2020-04-06,Kosovo,210
55323,92.59,2020-04-07,Kosovo,210
55324,92.59,2020-04-08,Kosovo,210
55325,92.59,2020-04-09,Kosovo,210
55326,92.59,2020-04-10,Kosovo,210
55327,92.59,2020-04-11,Kosovo,210
55328,92.59,2020-04-12,Kosovo,210
55329,92.59,2020-04-13,Kosovo,210
55330,92.59,2020-04-14,Kosovo,210
55331,92.59,2020-04-15,Kosovo,210
55332,92.59,2020-04-16,Kosovo,210
55333,92.59,2020-04-17,Kosovo,210
55334,92.59,2020-04-18,Kosovo,210
55335,92.59,2020-04-19,Kosovo,210
55336,92.59,2020-04-20,Kosovo,210
55337,92.59,2020-04-21,Kosovo,210
55338,92.59,2020-04-22,Kosovo,210
55339,92.59,2020-04-23,Kosovo,210
55340,92.59,2020-04-24,Kosovo,210
55341,92.59,2020-04-25,Kosovo,210
55342,92.59,2020-04-26,Kosovo,210
55343,92.59,2020-04-27,Kosovo,210
55344,92.59,2020-04-28,Kosovo,210
55345,92.59,2020-04-29,Kosovo,210
55346,92.59,2020-04-30,Kosovo,210
55347,92.59,2020-05-01,Kosovo,210
55348,92.59,2020-05-02,Kosovo,210
55349,92.59,2020-05-03,Kosovo,210
55350,92.59,2020-05-04,Kosovo,210
55351,92.59,2020-05-05,Kosovo,210
55352,92.59,2020-05-06,Kosovo,210
55353,92.59,2020-05-07,Kosovo,210
55354,92.59,2020-05-08,Kosovo,210
55355,92.59,2020-05-09,Kosovo,210
55356,92.59,2020-05-10,Kosovo,210
55357,92.59,2020-05-11,Kosovo,210
55358,92.59,2020-05-12,Kosovo,210
55359,92.59,2020-05-13,Kosovo,210
55360,92.59,2020-05-14,Kosovo,210
55361,92.59,2020-05-15,Kosovo,210
55362,92.59,2020-05-16,Kosovo,210
55363,92.59,2020-05-17,Kosovo,210
55364,87.04,2020-05-18,Kosovo,210
55365,87.04,2020-05-19,Kosovo,210
55366,87.04,2020-05-20,Kosovo,210
55367,87.04,2020-05-21,Kosovo,210
55368,87.04,2020-05-22,Kosovo,210
55369,87.04,2020-05-23,Kosovo,210
55370,87.04,2020-05-24,Kosovo,210
55371,87.04,2020-05-25,Kosovo,210
55372,87.04,2020-05-26,Kosovo,210
55373,87.04,2020-05-27,Kosovo,210
55374,87.04,2020-05-28,Kosovo,210
55375,87.04,2020-05-29,Kosovo,210
55376,87.04,2020-05-30,Kosovo,210
55377,87.04,2020-05-31,Kosovo,210
55378,73.15,2020-06-01,Kosovo,210
55379,73.15,2020-06-02,Kosovo,210
55380,73.15,2020-06-03,Kosovo,210
55381,73.15,2020-06-04,Kosovo,210
55382,73.15,2020-06-05,Kosovo,210
55383,73.15,2020-06-06,Kosovo,210
55384,73.15,2020-06-07,Kosovo,210
55385,59.26,2020-06-08,Kosovo,210
55386,59.26,2020-06-09,Kosovo,210
55387,59.26,2020-06-10,Kosovo,210
55388,59.26,2020-06-11,Kosovo,210
55389,59.26,2020-06-12,Kosovo,210
55390,59.26,2020-06-13,Kosovo,210
55391,59.26,2020-06-14,Kosovo,210
55392,59.26,2020-06-15,Kosovo,210
55393,59.26,2020-06-16,Kosovo,210
55394,59.26,2020-06-17,Kosovo,210
55395,59.26,2020-06-18,Kosovo,210
55396,59.26,2020-06-19,Kosovo,210
55397,59.26,2020-06-20,Kosovo,210
55398,59.26,2020-06-21,Kosovo,210
55399,59.26,2020-06-22,Kosovo,210
55400,59.26,2020-06-23,Kosovo,210
55401,59.26,2020-06-24,Kosovo,210
55402,59.26,2020-06-25,Kosovo,210
55403,59.26,2020-06-26,Kosovo,210
55404,59.26,2020-06-27,Kosovo,210
55405,59.26,2020-06-28,Kosovo,210
55406,59.26,2020-06-29,Kosovo,210
55407,59.26,2020-06-30,Kosovo,210
55408,59.26,2020-07-01,Kosovo,210
55409,59.26,2020-07-02,Kosovo,210
55410,59.26,2020-07-03,Kosovo,210
55411,59.26,2020-07-04,Kosovo,210
55412,59.26,2020-07-05,Kosovo,210
55413,54.63,2020-07-06,Kosovo,210
55414,54.63,2020-07-07,Kosovo,210
55415,54.63,2020-07-08,Kosovo,210
55416,54.63,2020-07-09,Kosovo,210
55417,54.63,2020-07-10,Kosovo,210
55418,54.63,2020-07-11,Kosovo,210
55419,54.63,2020-07-12,Kosovo,210
55420,54.63,2020-07-13,Kosovo,210
55421,54.63,2020-07-14,Kosovo,210
55422,54.63,2020-07-15,Kosovo,210
55423,54.63,2020-07-16,Kosovo,210
55424,54.63,2020-07-17,Kosovo,210
55425,54.63,2020-07-18,Kosovo,210
55426,54.63,2020-07-19,Kosovo,210
55427,54.63,2020-07-20,Kosovo,210
55428,54.63,2020-07-21,Kosovo,210
55429,54.63,2020-07-22,Kosovo,210
55430,54.63,2020-07-23,Kosovo,210
55431,54.63,2020-07-24,Kosovo,210
55432,54.63,2020-07-25,Kosovo,210
55433,54.63,2020-07-26,Kosovo,210
55434,54.63,2020-07-27,Kosovo,210
55435,64.81,2020-07-28,Kosovo,210
55436,59.26,2020-07-29,Kosovo,210
55437,62.04,2020-07-30,Kosovo,210
55438,69.44,2020-07-31,Kosovo,210
55439,69.44,2020-08-01,Kosovo,210
55440,69.44,2020-08-02,Kosovo,210
55441,69.44,2020-08-03,Kosovo,210
55442,69.44,2020-08-04,Kosovo,210
55443,69.44,2020-08-05,Kosovo,210
55444,69.44,2020-08-06,Kosovo,210
55445,69.44,2020-08-07,Kosovo,210
55446,69.44,2020-08-08,Kosovo,210
55447,69.44,2020-08-09,Kosovo,210
55448,69.44,2020-08-10,Kosovo,210
55449,69.44,2020-08-11,Kosovo,210
55450,69.44,2020-08-12,Kosovo,210
55451,69.44,2020-08-13,Kosovo,210
55452,69.44,2020-08-14,Kosovo,210
55453,69.44,2020-08-15,Kosovo,210
55454,69.44,2020-08-16,Kosovo,210
55455,69.44,2020-08-17,Kosovo,210
55456,69.44,2020-08-18,Kosovo,210
55457,69.44,2020-08-19,Kosovo,210
55458,69.44,2020-08-20,Kosovo,210
55459,69.44,2020-08-21,Kosovo,210
55460,69.44,2020-08-22,Kosovo,210
55461,69.44,2020-08-23,Kosovo,210
55462,69.44,2020-08-24,Kosovo,210
55463,69.44,2020-08-25,Kosovo,210
55464,69.44,2020-08-26,Kosovo,210
55465,69.44,2020-08-27,Kosovo,210
55466,58.33,2020-08-28,Kosovo,210
55467,58.33,2020-08-29,Kosovo,210
55468,58.33,2020-08-30,Kosovo,210
